StateCode,	Division,	Year	,	Month,	PCP,	TAVG,	PDSI,	PHDI,	ZNDX,	PMDI,	CDD,	HDD,	SP01,	SP02,	SP03,	SP06,	SP09,	SP12,	SP24,	TMIN,	TMAX,
04,	00,	1950	,	01,	5.39,	37.6,	-2.06,	-2.06,	1.02,	-1.56,	0,	732,	.61,	-.01,	-.25,	-.57,	-.54,	-.64,	-.69,	28.2,	47,
04,	00,	1950	,	02,	2.71,	46.2,	-2.09,	-2.09,	-.72,	-1.84,	0,	464,	-.28,	.22,	-.24,	-.69,	-.79,	-.65,	-.54,	34.7,	57.8,
04,	00,	1950	,	03,	2.85,	48.4,	-1.94,	-1.94,	-.22,	-1.72,	1,	462,	.05,	-.27,	.12,	-.57,	-.68,	-.92,	-.62,	36.7,	60,
04,	00,	1950	,	04,	1.34,	56.3,	-1.99,	-1.99,	-.74,	-1.99,	13,	282,	-.05,	-.05,	-.34,	-.42,	-.66,	-.63,	-.96,	42.7,	69.9,
04,	00,	1950	,	05,	.63,	60.9,	-1.85,	-1.85,	-.21,	-1.85,	21,	216,	-.2,	-.27,	-.17,	-.32,	-.69,	-.78,	-1.06,	46.6,	75.2,
04,	00,	1950	,	06,	.34,	67,	-1.67,	-1.67,	-.03,	-1.62,	64,	90,	.22,	-.19,	-.27,	.01,	-.61,	-.72,	-1.1,	52.2,	81.8,
04,	00,	1950	,	07,	.24,	75.8,	-1.4,	-1.4,	.3,	-1.13,	230,	2,	.67,	.35,	-.09,	-.37,	-.43,	-.68,	-1.1,	60.8,	90.8,
04,	00,	1950	,	08,	.07,	74.4,	-1.51,	-1.51,	-.77,	-1.51,	192,	8,	-.99,	-.26,	-.19,	-.19,	-.32,	-.7,	-1.11,	58.2,	90.7,
04,	00,	1950	,	09,	.51,	67.7,	.08,	-1.28,	.24,	-1.07,	90,	48,	.52,	.06,	.16,	-.25,	.02,	-.61,	-1.09,	54,	81.4,
04,	00,	1950	,	10,	3.41,	61.4,	1.35,	1.35,	3.83,	1.35,	40,	128,	1.91,	1.98,	1.84,	1.62,	.21,	-.05,	-.74,	48.2,	74.5,
04,	00,	1950	,	11,	4.24,	53.6,	1.8,	1.8,	1.78,	1.8,	8,	266,	1.06,	1.73,	1.76,	1.7,	.96,	.34,	-.37,	42.8,	64.4,
04,	00,	1950	,	12,	4.21,	48.2,	1.75,	1.75,	.4,	1.75,	0,	417,	.37,	.77,	1.31,	1.31,	1.09,	.7,	-.33,	39.1,	57.4,
04,	00,	1951	,	01,	4.09,	42.2,	1.85,	1.85,	.83,	1.85,	0,	599,	.17,	.26,	.57,	.99,	.93,	.51,	-.17,	33.1,	51.3,
04,	00,	1951	,	02,	2.54,	44.5,	-.26,	1.4,	-.77,	.96,	0,	511,	-.36,	-.18,	-.04,	.71,	.68,	.46,	-.15,	34.1,	54.8,
04,	00,	1951	,	03,	1.17,	48.1,	-.99,	-.99,	-2.29,	-.99,	0,	464,	-1.1,	-.99,	-.64,	.32,	.33,	.21,	-.53,	35.4,	60.7,
04,	00,	1951	,	04,	1.6,	55.1,	-.96,	-.96,	-.2,	-.96,	4,	330,	.2,	-.81,	-.89,	-.05,	.3,	.26,	-.36,	42.7,	67.4,
04,	00,	1951	,	05,	1.02,	61.3,	-.63,	-.63,	.67,	-.63,	26,	190,	.44,	.25,	-.69,	-.35,	.35,	.33,	-.39,	47.9,	74.8,
04,	00,	1951	,	06,	.07,	68.5,	-.53,	-.53,	.13,	-.53,	75,	76,	-1.06,	0,	.03,	-.61,	.29,	.3,	-.38,	53.5,	83.5,
04,	00,	1951	,	07,	.15,	74.7,	-.49,	-.49,	-.06,	-.49,	206,	6,	-.02,	-.99,	-.04,	-.92,	-.07,	.28,	-.38,	59.1,	90.3,
04,	00,	1951	,	08,	.35,	73.1,	-.33,	-.33,	.35,	-.33,	175,	11,	.78,	.56,	-.42,	-.76,	-.38,	.33,	-.34,	57.8,	88.5,
04,	00,	1951	,	09,	.15,	70.7,	-.63,	-.63,	-1,	-.63,	142,	22,	-.66,	-.14,	-.23,	-.09,	-.65,	.27,	-.35,	54.9,	86.4,
04,	00,	1951	,	10,	1.85,	58.6,	.41,	.41,	1.23,	.41,	21,	170,	.78,	.45,	.54,	.28,	-.69,	.01,	-.15,	45.5,	71.7,
04,	00,	1951	,	11,	3.37,	49.1,	.64,	.64,	.83,	.64,	0,	380,	.64,	.82,	.71,	.62,	-.19,	-.19,	.05,	38.5,	59.8,
04,	00,	1951	,	12,	7.23,	40.7,	1.88,	1.88,	3.9,	1.88,	0,	636,	1.44,	1.38,	1.46,	1.42,	1.28,	.33,	.64,	32.1,	49.4,
04,	00,	1952	,	01,	7.44,	38.7,	3.28,	3.28,	4.79,	3.28,	0,	688,	1.19,	1.63,	1.7,	1.73,	1.67,	.9,	.89,	30.6,	46.8,
04,	00,	1952	,	02,	2.58,	44,	2.71,	2.71,	-.71,	2.36,	0,	500,	-.34,	.68,	1.23,	1.33,	1.3,	.89,	.81,	33.8,	54.2,
04,	00,	1952	,	03,	4.78,	43.5,	3.34,	3.34,	2.74,	3.34,	0,	601,	.91,	.3,	.87,	1.45,	1.42,	1.37,	1.03,	33.8,	53.2,
04,	00,	1952	,	04,	1.5,	54.4,	2.91,	2.91,	-.26,	2.74,	4,	332,	.11,	.74,	.23,	1.31,	1.33,	1.29,	1.03,	42.2,	66.7,
04,	00,	1952	,	05,	.46,	63,	2.39,	2.39,	-.65,	1.91,	42,	149,	-.57,	-.28,	.57,	1.17,	1.26,	1.23,	1.03,	48.6,	77.5,
04,	00,	1952	,	06,	.68,	64.3,	2.37,	2.37,	.68,	2.1,	36,	132,	1.2,	.08,	-.01,	.77,	1.32,	1.3,	1.06,	50.6,	77.9,
04,	00,	1952	,	07,	.4,	75.6,	2.66,	2.66,	1.59,	2.66,	214,	5,	1.6,	1.62,	.39,	.28,	1.3,	1.33,	1.08,	60.6,	90.5,
04,	00,	1952	,	08,	.05,	74.3,	2.23,	2.23,	-.46,	1.97,	208,	5,	-1.23,	.38,	1.03,	.69,	1.21,	1.29,	1.08,	58.8,	89.7,
04,	00,	1952	,	09,	.45,	70.6,	1.98,	1.98,	-.06,	1.64,	153,	18,	.38,	-.14,	.32,	.05,	.79,	1.32,	1.08,	55.6,	85.6,
04,	00,	1952	,	10,	.12,	63.7,	.89,	.89,	-2.67,	-.61,	45,	108,	-1.55,	-1.22,	-1.44,	-1.05,	-.07,	1.15,	.75,	48.8,	78.6,
04,	00,	1952	,	11,	2.29,	46.7,	.71,	.71,	-.27,	-.83,	0,	456,	.04,	-.61,	-.6,	-.36,	.13,	1.03,	.54,	35,	58.4,
04,	00,	1952	,	12,	7.22,	42.2,	1.85,	1.85,	3.63,	1.61,	0,	594,	1.44,	1.08,	.71,	.74,	.63,	1.01,	.86,	34.4,	50,
04,	00,	1953	,	01,	4.52,	47,	1.97,	1.97,	.93,	1.97,	0,	456,	.33,	1.05,	.89,	.61,	.62,	.58,	.94,	37.6,	56.4,
04,	00,	1953	,	02,	.55,	45.3,	-.96,	.81,	-2.87,	-.6,	0,	484,	-1.71,	-.68,	.28,	-.04,	.04,	.2,	.65,	32.6,	58,
04,	00,	1953	,	03,	2.32,	48.1,	-1.15,	-1.15,	-.86,	-1.15,	0,	487,	-.25,	-1.4,	-.75,	-.14,	-.12,	-.18,	.79,	35.6,	60.7,
04,	00,	1953	,	04,	2.23,	52.7,	.34,	-.69,	1.02,	.07,	3,	386,	.7,	.11,	-.97,	.17,	-.04,	-.02,	.84,	40.4,	65,
04,	00,	1953	,	05,	1.63,	55.4,	1.14,	1.14,	2.51,	1.14,	7,	296,	1.16,	1.03,	.38,	.35,	.12,	.18,	.93,	43.3,	67.5,
04,	00,	1953	,	06,	.61,	64.4,	1.94,	1.94,	2.76,	1.94,	44,	117,	1.03,	1.34,	1.14,	-.29,	.15,	.17,	.98,	50.6,	78.3,
04,	00,	1953	,	07,	.1,	76.2,	3.03,	3.03,	3.85,	3.03,	251,	3,	-.52,	.73,	1.27,	-.59,	.33,	.12,	.98,	60.6,	91.8,
04,	00,	1953	,	08,	.31,	71.8,	2.96,	2.96,	.74,	2.96,	149,	16,	.6,	.21,	.77,	.47,	.41,	.17,	.98,	57.2,	86.4,
04,	00,	1953	,	09,	.04,	71,	-.41,	2.25,	-1.22,	1.69,	137,	22,	-1.8,	-.6,	-.8,	.89,	-.36,	.1,	.97,	55.6,	86.3,
04,	00,	1953	,	10,	.79,	58.9,	-.63,	1.75,	-.8,	.82,	20,	172,	-.36,	-.85,	-.73,	.19,	-.79,	.2,	.87,	44.9,	72.8,
04,	00,	1953	,	11,	2.94,	51.2,	-.53,	1.61,	.12,	.7,	4,	335,	.42,	.13,	-.07,	.08,	.21,	.28,	.84,	40.9,	61.4,
04,	00,	1953	,	12,	1.15,	44,	-1.43,	-1.43,	-2.86,	-1.43,	0,	531,	-1.27,	-.66,	-.77,	-.92,	-.32,	-.82,	.15,	32.8,	55.1,
04,	00,	1954	,	01,	5.93,	42.7,	.5,	-.78,	1.49,	.11,	0,	601,	.77,	-.07,	-.01,	-.18,	.03,	-.62,	-.11,	33.4,	52,
04,	00,	1954	,	02,	3.02,	48.7,	.24,	-.9,	-.61,	-.3,	3,	372,	-.13,	.43,	-.21,	-.31,	-.25,	-.16,	-.02,	36.6,	60.8,
04,	00,	1954	,	03,	4.13,	46,	.77,	.77,	1.66,	.77,	0,	539,	.65,	.24,	.56,	.03,	-.03,	.23,	-.09,	35.5,	56.5,
04,	00,	1954	,	04,	1.67,	57.5,	-.13,	-.13,	-.4,	.56,	15,	269,	.26,	.58,	.22,	.12,	0,	.15,	-.06,	44.7,	70.4,
04,	00,	1954	,	05,	.13,	63.6,	-.61,	-.61,	-1.46,	-.61,	38,	159,	-1.8,	-.42,	.28,	-.08,	-.14,	-.1,	-.08,	48.9,	78.3,
04,	00,	1954	,	06,	.68,	66.4,	-.56,	-.56,	-.05,	-.56,	65,	88,	1.2,	-.47,	-.13,	.45,	-.02,	-.08,	-.08,	52.4,	80.5,
04,	00,	1954	,	07,	.24,	75.8,	-.46,	-.46,	.12,	-.46,	263,	3,	.67,	1.26,	-.36,	.14,	.07,	-.05,	-.1,	60.5,	91.1,
04,	00,	1954	,	08,	.27,	70.4,	-.39,	-.39,	.07,	-.39,	129,	25,	.41,	.6,	1.16,	.45,	.02,	-.05,	-.06,	55.8,	85,
04,	00,	1954	,	09,	.22,	67.4,	-.55,	-.55,	-.59,	-.55,	97,	47,	-.32,	-.17,	-.04,	-.19,	.44,	-.02,	-.1,	51.8,	83,
04,	00,	1954	,	10,	.29,	59.3,	-1.09,	-1.09,	-1.8,	-1.09,	17,	183,	-1.17,	-1.31,	-1.2,	-1.38,	-.17,	-.13,	-.06,	44.6,	74.1,
04,	00,	1954	,	11,	2.75,	51.3,	-1.02,	-1.02,	-.13,	-1.01,	5,	323,	.31,	-.24,	-.36,	-.1,	.02,	-.21,	-.01,	39.9,	62.7,
04,	00,	1954	,	12,	3.67,	41.8,	-.94,	-.94,	-.08,	-.88,	0,	579,	.14,	.15,	-.17,	-.19,	-.29,	.24,	-.44,	32.6,	51,
04,	00,	1955	,	01,	3.61,	38,	-.87,	-.87,	-.06,	-.73,	0,	708,	-.01,	-.01,	0,	-.27,	-.35,	-.22,	-.63,	29.1,	47,
04,	00,	1955	,	02,	1.5,	41.7,	-1.32,	-1.32,	-1.64,	-1.32,	0,	555,	-.96,	-.66,	-.55,	-.71,	-.61,	-.52,	-.46,	30.3,	53.2,
04,	00,	1955	,	03,	.7,	48,	-2.14,	-2.14,	-2.86,	-2.14,	0,	456,	-1.61,	-1.78,	-1.24,	-1.1,	-1.14,	-1.17,	-.65,	35.2,	60.8,
04,	00,	1955	,	04,	2.42,	49.6,	.54,	-1.38,	1.63,	-.58,	1,	425,	.83,	-.6,	-1.16,	-.67,	-.88,	-.94,	-.61,	37.6,	61.7,
04,	00,	1955	,	05,	.67,	59.6,	.54,	-1.18,	.16,	-.28,	17,	227,	-.12,	.57,	-.69,	-.81,	-.93,	-.83,	-.73,	46.2,	73,
04,	00,	1955	,	06,	.1,	67.2,	.65,	-.9,	.5,	.23,	63,	89,	-.87,	-.55,	.38,	-.99,	-.92,	-.95,	-.79,	52.4,	81.9,
04,	00,	1955	,	07,	.26,	71.7,	.85,	.85,	.78,	.85,	132,	24,	.8,	-.39,	-.4,	-1.29,	-.73,	-.94,	-.77,	56.9,	86.5,
04,	00,	1955	,	08,	.35,	74.9,	1.09,	1.09,	1,	1.09,	233,	4,	.78,	.93,	-.03,	-.68,	-.81,	-.93,	-.77,	59,	90.8,
04,	00,	1955	,	09,	.35,	69.3,	-.07,	.91,	-.22,	.66,	134,	28,	.12,	.33,	.44,	.45,	-.96,	-.89,	-.73,	53.7,	85,
04,	00,	1955	,	10,	.38,	61,	-.67,	-.67,	-1.83,	-.67,	23,	159,	-1,	-.99,	-.81,	-1.1,	-1.48,	-.89,	-.76,	46.6,	75.3,
04,	00,	1955	,	11,	2.69,	48.4,	.03,	.03,	.08,	-.58,	0,	407,	.28,	-.22,	-.26,	-.28,	-.83,	-.95,	-.8,	37.2,	59.7,
04,	00,	1955	,	12,	10.68,	45.1,	2.4,	2.4,	7.14,	2.4,	0,	526,	2.4,	2.09,	1.79,	1.81,	1.77,	.35,	.32,	37.3,	53,
04,	00,	1956	,	01,	6.96,	44.4,	3.44,	3.44,	3.86,	3.44,	0,	551,	1.06,	2.14,	2.12,	1.92,	1.82,	.92,	.4,	36.4,	52.4,
04,	00,	1956	,	02,	3.17,	40.7,	.04,	3.13,	.12,	3.12,	0,	608,	-.06,	.7,	1.8,	1.59,	1.58,	1.18,	.41,	29.7,	51.7,
04,	00,	1956	,	03,	.41,	49,	-1.12,	1.69,	-3.35,	.26,	1,	446,	-2.04,	-1.05,	.03,	1.04,	1.06,	1.08,	0,	35.6,	62.4,
04,	00,	1956	,	04,	1.83,	53.2,	.11,	1.62,	.32,	.34,	3,	370,	.39,	-1.2,	-.85,	1.15,	1.02,	.95,	.02,	41.3,	65.1,
04,	00,	1956	,	05,	1.42,	60.8,	.59,	1.95,	1.49,	1.22,	24,	194,	.94,	.68,	-.76,	1.24,	1.07,	1.06,	.19,	48.1,	73.6,
04,	00,	1956	,	06,	.2,	68.7,	.74,	1.96,	.62,	1.41,	95,	60,	-.34,	.7,	.55,	.15,	1.05,	1.07,	.13,	53.6,	83.8,
04,	00,	1956	,	07,	.3,	74.1,	.86,	1.95,	.58,	1.54,	182,	10,	1.05,	.1,	.84,	-.63,	1.2,	1.07,	.14,	59.4,	88.9,
04,	00,	1956	,	08,	.03,	71.4,	.59,	1.57,	-.52,	.93,	138,	19,	-1.52,	-.15,	-.54,	-.86,	1.2,	1.03,	.12,	56,	86.8,
04,	00,	1956	,	09,	.25,	70.2,	.33,	1.21,	-.61,	.32,	164,	21,	-.21,	-.87,	-.42,	.38,	.12,	1.02,	.12,	54.8,	85.8,
04,	00,	1956	,	10,	2.3,	57.4,	1.03,	1.82,	2.22,	1.62,	9,	220,	1.15,	.94,	.74,	1.06,	-.38,	1.3,	.36,	45.2,	69.6,
04,	00,	1956	,	11,	.11,	49.8,	-1.02,	.62,	-3.05,	-.93,	5,	320,	-1.86,	-.61,	-.74,	-.87,	-1.25,	.98,	.07,	35.6,	64.1,
04,	00,	1956	,	12,	.87,	43.9,	-2.07,	-2.07,	-3.48,	-2.07,	0,	509,	-1.49,	-1.96,	-1.35,	-1.5,	-1.15,	-.69,	-.28,	31.2,	56.5,
04,	00,	1957	,	01,	3.92,	38.7,	-2.22,	-2.22,	-1.09,	-2.22,	0,	683,	.11,	-.78,	-1.36,	-1.13,	-.96,	-1.41,	-.33,	29.4,	47.9,
04,	00,	1957	,	02,	3.64,	48.1,	-2.26,	-2.26,	-.8,	-2.26,	0,	398,	.15,	.08,	-.64,	-.94,	-.98,	-1.3,	-.03,	38.8,	57.3,
04,	00,	1957	,	03,	3,	49.7,	-2.1,	-2.1,	-.21,	-2.1,	1,	429,	.12,	.08,	.04,	-.79,	-.85,	-.7,	.24,	39.5,	59.8,
04,	00,	1957	,	04,	1.71,	54,	.03,	-1.85,	.1,	-1.74,	3,	337,	.29,	.17,	.09,	-.98,	-.79,	-.67,	.16,	42,	66.1,
04,	00,	1957	,	05,	2.52,	58.9,	1.39,	1.39,	4.08,	1.39,	15,	230,	1.96,	1.23,	.73,	-.15,	-.41,	-.46,	.39,	47.3,	70.5,
04,	00,	1957	,	06,	.14,	71.3,	2,	2,	2.27,	2,	147,	27,	-.64,	1.71,	1.08,	.33,	-.41,	-.46,	.4,	56.2,	86.4,
04,	00,	1957	,	07,	.1,	74.7,	2.16,	2.16,	1.08,	2.16,	232,	4,	-.52,	-.89,	1.65,	.46,	-.66,	-.5,	.38,	59.3,	90,
04,	00,	1957	,	08,	.12,	72.1,	1.88,	1.88,	-.18,	1.73,	187,	10,	-.53,	-.81,	-1.08,	.6,	-.21,	-.48,	.36,	56.8,	87.5,
04,	00,	1957	,	09,	.9,	69.3,	2.17,	2.17,	1.46,	2.17,	117,	30,	1.23,	.91,	.72,	1.19,	.4,	-.35,	.42,	54.6,	84,
04,	00,	1957	,	10,	2.76,	56.7,	3,	3,	3.17,	3,	10,	214,	1.49,	1.8,	1.69,	2.64,	.85,	-.29,	.69,	46.5,	66.9,
04,	00,	1957	,	11,	1.73,	47.2,	2.47,	2.47,	-.65,	2.15,	0,	437,	-.33,	.5,	.72,	.54,	.79,	-.04,	.6,	36.5,	57.8,
04,	00,	1957	,	12,	4.01,	44.4,	2.26,	2.26,	.13,	1.93,	0,	496,	.28,	-.08,	.38,	.48,	.84,	.49,	-.18,	34.7,	54.2,
04,	00,	1958	,	01,	4.34,	44,	2.18,	2.18,	.46,	1.98,	0,	536,	.26,	.27,	.01,	.44,	.71,	.56,	-.57,	34.1,	53.8,
04,	00,	1958	,	02,	8.22,	48.4,	3.54,	3.54,	4.76,	3.54,	0,	400,	1.65,	1.2,	1.11,	1.22,	1.15,	1.31,	.07,	40,	56.7,
04,	00,	1958	,	03,	5.74,	44.7,	4.45,	4.45,	3.82,	4.45,	0,	561,	1.26,	1.84,	1.45,	1.39,	1.42,	1.59,	.68,	35.5,	53.8,
04,	00,	1958	,	04,	3.96,	53.2,	5.17,	5.17,	3.52,	5.17,	7,	320,	1.7,	1.69,	2.16,	1.45,	1.64,	1.77,	.9,	41.2,	65.1,
04,	00,	1958	,	05,	.85,	64,	4.69,	4.69,	.17,	4.69,	48,	135,	.18,	1.52,	1.65,	1.58,	1.63,	1.59,	.86,	50,	78,
04,	00,	1958	,	06,	.87,	67.9,	4.74,	4.74,	1.59,	4.74,	86,	63,	1.64,	.81,	1.73,	1.74,	1.62,	1.65,	.92,	54.4,	81.3,
04,	00,	1958	,	07,	.32,	74.3,	4.71,	4.71,	1.39,	4.71,	186,	8,	1.17,	1.86,	.97,	2.17,	1.5,	1.68,	.93,	59.7,	88.9,
04,	00,	1958	,	08,	.38,	77.1,	4.51,	4.51,	.86,	4.51,	291,	0,	.9,	1.2,	1.97,	1.79,	1.65,	1.7,	.97,	62.7,	91.6,
04,	00,	1958	,	09,	.57,	70.4,	4.16,	4.16,	.32,	4.16,	176,	15,	.65,	.79,	.97,	1.84,	1.78,	1.66,	1,	55.6,	85.2,
04,	00,	1958	,	10,	.39,	63.6,	-.71,	3.01,	-2.14,	2.13,	73,	77,	-.98,	-.69,	-.49,	.1,	2.03,	1.45,	.82,	49.3,	78,
04,	00,	1958	,	11,	.96,	50.5,	-1.38,	1.97,	-2.21,	.22,	0,	349,	-.95,	-1.39,	-1.29,	-.67,	1.07,	1.41,	.92,	38.5,	62.5,
04,	00,	1958	,	12,	1.16,	48.5,	-2.42,	.58,	-3.54,	-2.38,	0,	398,	-1.26,	-1.45,	-1.65,	-1.54,	-.43,	.97,	.95,	36.1,	60.9,
04,	00,	1959	,	01,	4.66,	45.7,	-2.44,	-2.44,	-.81,	-2.44,	0,	482,	.37,	-.44,	-.83,	-.95,	-.77,	1.09,	1.08,	35.9,	55.5,
04,	00,	1959	,	02,	5.05,	43.5,	-1.83,	-1.83,	1.06,	-1.31,	0,	528,	.69,	.61,	-.03,	-.54,	-.36,	.53,	1.14,	33.6,	53.3,
04,	00,	1959	,	03,	.86,	52.1,	-2.7,	-2.7,	-3.18,	-2.7,	6,	335,	-1.42,	-.15,	.04,	-.97,	-.87,	-.27,	.92,	38.8,	65.4,
04,	00,	1959	,	04,	.55,	58.8,	-3.18,	-3.18,	-2.28,	-3.18,	24,	210,	-1.12,	-2.13,	-.48,	-.98,	-1.07,	-.91,	.78,	44.6,	73,
04,	00,	1959	,	05,	.45,	59.3,	-3.31,	-3.31,	-1.37,	-3.31,	19,	219,	-.59,	-1.39,	-2.37,	-.77,	-1.2,	-1.01,	.57,	46.1,	72.5,
04,	00,	1959	,	06,	.05,	71,	-3.69,	-3.69,	-2.17,	-3.69,	128,	37,	-1.21,	-1.17,	-1.61,	-.34,	-1.28,	-1.2,	.56,	55.7,	86.3,
04,	00,	1959	,	07,	.08,	78.1,	-4.04,	-4.04,	-2.19,	-4.04,	308,	0,	-.76,	-1.46,	-1.48,	-.73,	-1.16,	-1.25,	.56,	62.4,	93.9,
04,	00,	1959	,	08,	.22,	73.7,	-3.91,	-3.91,	-.85,	-3.91,	219,	4,	.14,	-.31,	-1.12,	-3.09,	-.86,	-1.3,	.58,	58.5,	88.8,
04,	00,	1959	,	09,	1.23,	67.2,	-2.7,	-2.7,	2.41,	-1.71,	102,	42,	1.68,	1.52,	1.36,	-.73,	-.18,	-1.12,	.61,	53.8,	80.6,
04,	00,	1959	,	10,	.21,	62.1,	-3.19,	-3.19,	-2.31,	-3.04,	49,	104,	-1.34,	-.12,	-.14,	-.97,	-.75,	-1.18,	.34,	48.2,	76.1,
04,	00,	1959	,	11,	.14,	51.7,	-3.97,	-3.97,	-3.33,	-3.97,	7,	290,	-1.82,	-2.42,	-1.59,	-1.95,	-2.78,	-1.39,	.17,	36.8,	66.5,
04,	00,	1959	,	12,	1.71,	44.2,	-4.44,	-4.44,	-2.62,	-4.44,	0,	499,	-.89,	-1.56,	-1.83,	-1.62,	-2.2,	-1.24,	-.11,	32.4,	55.9,
04,	00,	1960	,	01,	3.68,	40.3,	-4.39,	-4.39,	-1.23,	-4.39,	0,	653,	.02,	-.58,	-1.18,	-1.21,	-1.4,	-1.54,	-.27,	31.5,	49.1,
04,	00,	1960	,	02,	5.14,	44,	-3.55,	-3.55,	1.17,	-3.04,	0,	509,	.72,	.4,	-.11,	-.7,	-.78,	-1.5,	-.57,	34.2,	53.8,
04,	00,	1960	,	03,	2.84,	51.9,	-3.41,	-3.41,	-.67,	-3.11,	4,	372,	.04,	.47,	.27,	-.82,	-.66,	-1.04,	-.92,	40.2,	63.5,
04,	00,	1960	,	04,	1.42,	54.8,	-3.2,	-3.2,	-.43,	-3,	11,	294,	.03,	-.02,	.38,	-.61,	-.64,	-.79,	-1.21,	42.1,	67.4,
04,	00,	1960	,	05,	1.05,	60.1,	-2.6,	-2.6,	.8,	-2.05,	28,	187,	.48,	.14,	.04,	-.12,	-.59,	-.67,	-1.21,	46.6,	73.7,
04,	00,	1960	,	06,	.02,	73.1,	-2.29,	-2.29,	.13,	-1.65,	157,	25,	-1.45,	-.03,	-.12,	.18,	-.81,	-.67,	-1.32,	57.4,	88.8,
04,	00,	1960	,	07,	.14,	77.2,	-2.54,	-2.54,	-1.45,	-2.37,	274,	0,	-.12,	-1.29,	-.09,	.33,	-.63,	-.66,	-1.35,	61.6,	92.9,
04,	00,	1960	,	08,	.02,	73.9,	-2.75,	-2.75,	-1.43,	-2.75,	197,	8,	-1.69,	-1.32,	-1.72,	-.18,	-.21,	-.7,	-1.41,	58,	89.8,
04,	00,	1960	,	09,	.26,	70.8,	-2.74,	-2.74,	-.8,	-2.74,	164,	19,	-.17,	-.87,	-.9,	-.43,	.12,	-.9,	-1.44,	55.2,	86.4,
04,	00,	1960	,	10,	.55,	59.3,	-2.9,	-2.9,	-1.32,	-2.9,	18,	176,	-.71,	-.88,	-1.14,	-1.16,	.04,	-.85,	-1.38,	45.9,	72.6,
04,	00,	1960	,	11,	4.52,	48.2,	-1.84,	-1.84,	2.29,	-.83,	0,	425,	1.18,	.75,	.69,	.43,	.16,	-.05,	-.95,	38.2,	58.1,
04,	00,	1960	,	12,	2.13,	43,	-2.12,	-2.12,	-1.42,	-1.66,	0,	565,	-.64,	.22,	-.01,	-.13,	-.23,	.03,	-.84,	32.6,	53.4,
04,	00,	1961	,	01,	2.09,	44.3,	-2.59,	-2.59,	-2.06,	-2.59,	0,	502,	-.72,	-.99,	-.32,	-.57,	-.61,	-.31,	-1.2,	32.9,	55.6,
04,	00,	1961	,	02,	2.17,	47.3,	-2.8,	-2.8,	-1.43,	-2.8,	0,	418,	-.56,	-.98,	-1.24,	-.79,	-.92,	-.9,	-1.47,	36.6,	58,
04,	00,	1961	,	03,	3.04,	48.2,	-2.5,	-2.5,	.04,	-2.42,	1,	465,	.14,	-.39,	-.78,	-.65,	-.74,	-.79,	-1.23,	37.4,	59.1,
04,	00,	1961	,	04,	.97,	55.4,	-2.63,	-2.63,	-1.17,	-2.63,	10,	289,	-.46,	-.13,	-.58,	-.61,	-.81,	-.84,	-1.17,	41.7,	69.1,
04,	00,	1961	,	05,	.98,	58.5,	-2.14,	-2.14,	.65,	-1.8,	14,	252,	.38,	-.28,	-.09,	-1.11,	-.74,	-.86,	-1.13,	45.8,	71.2,
04,	00,	1961	,	06,	.24,	72.4,	-1.86,	-1.86,	.18,	-1.39,	141,	31,	-.17,	.19,	-.37,	-.86,	-.71,	-.8,	-1.1,	57.3,	87.5,
04,	00,	1961	,	07,	.08,	76.8,	-2.08,	-2.08,	-1.24,	-2.07,	265,	1,	-.76,	-.55,	.05,	-.58,	-.61,	-.81,	-1.11,	61.2,	92.4,
04,	00,	1961	,	08,	.59,	75.3,	-1.65,	-1.65,	.65,	-1.28,	251,	1,	1.65,	1.11,	.5,	-.01,	-1.06,	-.69,	-1.06,	61.3,	89.3,
04,	00,	1961	,	09,	.27,	66.6,	-1.65,	-1.65,	-.49,	-1.43,	89,	49,	-.13,	.64,	.4,	-.25,	-.83,	-.68,	-1.18,	51.9,	81.3,
04,	00,	1961	,	10,	.63,	59.4,	-1.87,	-1.87,	-1.18,	-1.87,	22,	158,	-.58,	-.76,	-.32,	-.44,	-.67,	-.69,	-1.1,	45.9,	73,
04,	00,	1961	,	11,	2.99,	47.6,	-1.51,	-1.51,	.5,	-1.21,	0,	429,	.44,	.08,	0,	.08,	-.17,	-1.06,	-.76,	36.1,	59,
04,	00,	1961	,	12,	2.48,	41.9,	-1.77,	-1.77,	-1.25,	-1.77,	0,	591,	-.44,	-.17,	-.36,	-.32,	-.5,	-.96,	-.68,	32.8,	51,
04,	00,	1962	,	01,	2.03,	41.3,	-2.33,	-2.33,	-2.22,	-2.33,	0,	592,	-.75,	-.88,	-.64,	-.72,	-.73,	-1.06,	-.94,	30.1,	52.5,
04,	00,	1962	,	02,	7.92,	43.6,	1.49,	-.6,	4.48,	1.43,	0,	532,	1.57,	.66,	.31,	.2,	.23,	.06,	-.55,	35.2,	52,
04,	00,	1962	,	03,	2.75,	45,	1.35,	1.35,	.04,	1.35,	0,	566,	-.01,	1.15,	.48,	.18,	.2,	.07,	-.56,	34.5,	55.5,
04,	00,	1962	,	04,	.47,	58.2,	-.76,	-.76,	-2.27,	-.76,	19,	238,	-1.29,	-.54,	.8,	.08,	.02,	0,	-.66,	43.8,	72.6,
04,	00,	1962	,	05,	.74,	58,	-.77,	-.77,	-.26,	-.77,	13,	254,	0,	-1.08,	-.59,	-.01,	-.06,	-.04,	-.7,	45.4,	70.6,
